Date,Town,Sale Amount
08/18,Scotland,229900.0
09/18,Scotland,132000.0
10/18,Scotland,215886.79
11/18,Scotland,215886.79
12/18,Scotland,215886.79
01/19,Scotland,215886.79
02/19,Scotland,215886.79
03/19,Scotland,215886.79
04/19,Scotland,215886.79
05/19,Scotland,215886.79
06/19,Scotland,215886.79
07/19,Scotland,215886.79
08/19,Scotland,215886.79
09/19,Scotland,215886.79
10/19,Scotland,260000.0
11/19,Scotland,183333.33
12/19,Scotland,157000.0
01/20,Scotland,215577.46
02/20,Scotland,230000.0
03/20,Scotland,165000.0
04/20,Scotland,227250.0
05/20,Scotland,135000.0
06/20,Scotland,210000.0
07/20,Scotland,237000.0
08/20,Scotland,414450.0
09/20,Scotland,317000.0
10/20,Scotland,276500.0
11/20,Scotland,425000.0
12/20,Scotland,130000.0
01/21,Scotland,328333.33
02/21,Scotland,180000.0
03/21,Scotland,248666.67
04/21,Scotland,218608.09
05/21,Scotland,233333.33
06/21,Scotland,290250.0
07/21,Scotland,225000.0
08/21,Scotland,325000.0
09/21,Scotland,351980.0
10/21,Scotland,193500.0
11/21,Scotland,259225.0
12/21,Scotland,325000.0
01/22,Scotland,276975.0
02/22,Scotland,281333.33
03/22,Scotland,344666.67
04/22,Scotland,150170.0
05/22,Scotland,286500.0
06/22,Scotland,249000.0
07/22,Scotland,362333.33
08/22,Scotland,397500.0
09/22,Scotland,349900.0
10/22,Scotland,225050.1
11/22,Scotland,225050.1
12/22,Scotland,225050.1
10/06,Seymour,403747.06
11/06,Seymour,328931.82
12/06,Seymour,257445.45
01/07,Seymour,255583.33
02/07,Seymour,235968.77
03/07,Seymour,262211.54
04/07,Seymour,223286.36
05/07,Seymour,229320.0
06/07,Seymour,325490.0
07/07,Seymour,316294.82
08/07,Seymour,289900.0
09/07,Seymour,320708.25
10/07,Seymour,304574.86
11/07,Seymour,289187.5
12/07,Seymour,288630.0
01/08,Seymour,268872.8
02/08,Seymour,341833.33
03/08,Seymour,292159.38
04/08,Seymour,299681.82
05/08,Seymour,245365.62
06/08,Seymour,304559.16
07/08,Seymour,284840.52
08/08,Seymour,308029.63
09/08,Seymour,261264.64
10/08,Seymour,256615.08
11/08,Seymour,310486.5
12/08,Seymour,274591.82
01/09,Seymour,215331.2
02/09,Seymour,202062.5
03/09,Seymour,227026.67
04/09,Seymour,269165.75
05/09,Seymour,230642.86
06/09,Seymour,255028.11
07/09,Seymour,261670.71
08/09,Seymour,260928.95
09/09,Seymour,264155.5
10/09,Seymour,248808.24
11/09,Seymour,241906.52
12/09,Seymour,235709.33
01/10,Seymour,241645.79
02/10,Seymour,265000.0
03/10,Seymour,194670.7
04/10,Seymour,299203.27
05/10,Seymour,258958.33
06/10,Seymour,247576.82
07/10,Seymour,175014.29
08/10,Seymour,249500.0
09/10,Seymour,236041.67
10/10,Seymour,255958.92
11/10,Seymour,201054.22
12/10,Seymour,228119.5
01/11,Seymour,244064.71
02/11,Seymour,196127.14
03/11,Seymour,257524.17
04/11,Seymour,221166.67
05/11,Seymour,216221.81
06/11,Seymour,247156.89
07/11,Seymour,235541.67
08/11,Seymour,222328.8
09/11,Seymour,265223.08
10/11,Seymour,330458.95
11/11,Seymour,330458.95
12/11,Seymour,330458.95
01/12,Seymour,330458.95
02/12,Seymour,330458.95
03/12,Seymour,330458.95
04/12,Seymour,330458.95
05/12,Seymour,330458.95
06/12,Seymour,330458.95
07/12,Seymour,330458.95
08/12,Seymour,330458.95
09/12,Seymour,330458.95
10/12,Seymour,265112.0
11/12,Seymour,263998.23
12/12,Seymour,199343.75
01/13,Seymour,172633.33
02/13,Seymour,177455.56
03/13,Seymour,173104.15
04/13,Seymour,212337.0
05/13,Seymour,264488.06
06/13,Seymour,252411.27
07/13,Seymour,250270.0
08/13,Seymour,238771.43
09/13,Seymour,216033.05
10/13,Seymour,241626.05
11/13,Seymour,252609.43
12/13,Seymour,203528.57
01/14,Seymour,192713.64
02/14,Seymour,159230.77
03/14,Seymour,214607.69
04/14,Seymour,213766.67
05/14,Seymour,159010.42
06/14,Seymour,251563.16
07/14,Seymour,235408.33
08/14,Seymour,184832.14
09/14,Seymour,189910.5
10/14,Seymour,219900.0
11/14,Seymour,190564.0
12/14,Seymour,210194.12
01/15,Seymour,174853.85
02/15,Seymour,181539.36
03/15,Seymour,237461.54
04/15,Seymour,211018.75
05/15,Seymour,218033.33
06/15,Seymour,241376.19
07/15,Seymour,195165.79
08/15,Seymour,219301.79
09/15,Seymour,153815.26
10/15,Seymour,302625.4
11/15,Seymour,302625.4
12/15,Seymour,302625.4
01/16,Seymour,302625.4
02/16,Seymour,302625.4
03/16,Seymour,302625.4
04/16,Seymour,302625.4
05/16,Seymour,302625.4
06/16,Seymour,302625.4
07/16,Seymour,302625.4
08/16,Seymour,302625.4
09/16,Seymour,302625.4
10/16,Seymour,198073.53
11/16,Seymour,212132.14
12/16,Seymour,212369.32
01/17,Seymour,226490.28
02/17,Seymour,194166.67
03/17,Seymour,199193.33
04/17,Seymour,221628.33
05/17,Seymour,194785.93
06/17,Seymour,215271.33
07/17,Seymour,234383.36
08/17,Seymour,215204.92
09/17,Seymour,211390.67
10/17,Seymour,239280.59
11/17,Seymour,269425.3
12/17,Seymour,252774.73
01/18,Seymour,241142.31
02/18,Seymour,199793.75
03/18,Seymour,187217.65
04/18,Seymour,217615.79
05/18,Seymour,250382.54
06/18,Seymour,247192.42
07/18,Seymour,276913.05
08/18,Seymour,241614.0
09/18,Seymour,253381.25
10/18,Seymour,256515.38
11/18,Seymour,285640.0
12/18,Seymour,247834.55
01/19,Seymour,171939.87
02/19,Seymour,225078.1
03/19,Seymour,178661.36
04/19,Seymour,232678.71
05/19,Seymour,248300.0
06/19,Seymour,265760.73
07/19,Seymour,265620.45
08/19,Seymour,236969.31
09/19,Seymour,252431.58
10/19,Seymour,238375.65
11/19,Seymour,267401.29
12/19,Seymour,279334.21
01/20,Seymour,211286.36
02/20,Seymour,249512.5
03/20,Seymour,262908.33
04/20,Seymour,272300.0
05/20,Seymour,258250.0
06/20,Seymour,277500.0
07/20,Seymour,248968.18
08/20,Seymour,292309.09
09/20,Seymour,270808.0
10/20,Seymour,287113.9
11/20,Seymour,287113.9
12/20,Seymour,287113.9
01/21,Seymour,287113.9
02/21,Seymour,287113.9
03/21,Seymour,287113.9
04/21,Seymour,287113.9
05/21,Seymour,287113.9
06/21,Seymour,287113.9
07/21,Seymour,287113.9
08/21,Seymour,287113.9
09/21,Seymour,287113.9
10/21,Seymour,243651.67
11/21,Seymour,269135.9
12/21,Seymour,261168.75
01/22,Seymour,284572.0
02/22,Seymour,245306.81
03/22,Seymour,282920.0
04/22,Seymour,222416.05
05/22,Seymour,296559.58
06/22,Seymour,308000.0
07/22,Seymour,286787.0
08/22,Seymour,245853.0
09/22,Seymour,291768.18
10/22,Seymour,286141.0
11/22,Seymour,286141.0
12/22,Seymour,286141.0
10/06,Sharon,327583.33
11/06,Sharon,1382500.0
12/06,Sharon,226000.0
01/07,Sharon,859107.2
02/07,Sharon,320000.0
03/07,Sharon,1548369.29
04/07,Sharon,320250.0
05/07,Sharon,255116.33
06/07,Sharon,834285.71
07/07,Sharon,352357.14
08/07,Sharon,414444.67
09/07,Sharon,870833.33
10/07,Sharon,502500.0
11/07,Sharon,1740000.0
12/07,Sharon,465500.0
01/08,Sharon,416500.0
02/08,Sharon,482500.0
03/08,Sharon,825000.0
04/08,Sharon,238333.33
05/08,Sharon,83000.0
06/08,Sharon,480125.0
07/08,Sharon,607333.33
08/08,Sharon,407897.33
09/08,Sharon,602375.0
10/08,Sharon,410328.3
11/08,Sharon,410328.3
12/08,Sharon,410328.3
01/09,Sharon,410328.3
02/09,Sharon,410328.3
03/09,Sharon,410328.3
04/09,Sharon,410328.3
05/09,Sharon,410328.3
06/09,Sharon,410328.3
07/09,Sharon,410328.3
08/09,Sharon,410328.3
09/09,Sharon,410328.3
10/09,Sharon,529666.67
11/09,Sharon,199000.0
12/09,Sharon,252500.0
01/10,Sharon,754166.67
02/10,Sharon,739833.33
03/10,Sharon,1345750.0
04/10,Sharon,426130.0
05/10,Sharon,314500.0
06/10,Sharon,958666.67
07/10,Sharon,330708.88
08/10,Sharon,934666.67
09/10,Sharon,477833.33
10/10,Sharon,295964.29
11/10,Sharon,350250.0
12/10,Sharon,726357.14
01/11,Sharon,279333.33
02/11,Sharon,355000.0
03/11,Sharon,1100000.0
04/11,Sharon,510000.0
05/11,Sharon,570000.0
06/11,Sharon,1050000.0
07/11,Sharon,483750.0
08/11,Sharon,1166666.67
09/11,Sharon,526250.0
10/11,Sharon,302944.44
11/11,Sharon,110000.0
12/11,Sharon,295860.4
01/12,Sharon,666250.0
02/12,Sharon,444400.0
03/12,Sharon,455250.0
04/12,Sharon,819666.67
05/12,Sharon,372500.0
06/12,Sharon,511250.0
07/12,Sharon,377970.0
08/12,Sharon,371357.14
09/12,Sharon,352000.0
10/12,Sharon,107500.0
11/12,Sharon,898500.0
12/12,Sharon,596785.71
01/13,Sharon,181944.0
02/13,Sharon,724000.0
03/13,Sharon,443333.33
04/13,Sharon,268030.0
05/13,Sharon,399583.33
06/13,Sharon,192500.0
07/13,Sharon,483571.43
08/13,Sharon,492777.78
09/13,Sharon,400300.0
10/13,Sharon,451538.59
11/13,Sharon,451538.59
12/13,Sharon,451538.59
01/14,Sharon,451538.59
02/14,Sharon,451538.59
03/14,Sharon,451538.59
04/14,Sharon,451538.59
05/14,Sharon,451538.59
06/14,Sharon,451538.59
07/14,Sharon,451538.59
08/14,Sharon,451538.59
09/14,Sharon,451538.59
10/14,Sharon,926883.33
11/14,Sharon,317133.33
12/14,Sharon,658777.78
01/15,Sharon,282700.0
02/15,Sharon,482750.0
03/15,Sharon,930357.14
04/15,Sharon,505857.14
05/15,Sharon,860311.11
06/15,Sharon,285508.33
07/15,Sharon,297333.33
08/15,Sharon,127375.0
09/15,Sharon,485623.25
10/15,Sharon,568700.0
11/15,Sharon,380200.0
12/15,Sharon,426500.0
01/16,Sharon,189000.0
02/16,Sharon,406250.0
03/16,Sharon,325500.0
04/16,Sharon,177180.0
05/16,Sharon,220625.0
06/16,Sharon,666666.67
07/16,Sharon,858625.0
08/16,Sharon,468142.86
09/16,Sharon,370166.67
10/16,Sharon,399444.44
11/16,Sharon,578500.0
12/16,Sharon,370333.33
01/17,Sharon,320000.0
02/17,Sharon,443000.0
03/17,Sharon,220333.33
04/17,Sharon,642059.8
05/17,Sharon,494850.0
06/17,Sharon,447500.0
07/17,Sharon,237500.0
08/17,Sharon,840000.0
09/17,Sharon,456500.0
10/17,Sharon,316272.73
11/17,Sharon,406100.0
12/17,Sharon,363000.0
01/18,Sharon,1334205.0
02/18,Sharon,776497.75
03/18,Sharon,643000.0
04/18,Sharon,592500.0
05/18,Sharon,646357.14
06/18,Sharon,338333.33
07/18,Sharon,502733.33
08/18,Sharon,367000.0
09/18,Sharon,303130.71
10/18,Sharon,460586.96
11/18,Sharon,460586.96
12/18,Sharon,460586.96
01/19,Sharon,460586.96
02/19,Sharon,460586.96
03/19,Sharon,460586.96
04/19,Sharon,460586.96
05/19,Sharon,460586.96
06/19,Sharon,460586.96
07/19,Sharon,460586.96
08/19,Sharon,460586.96
09/19,Sharon,460586.96
10/19,Sharon,546666.67
11/19,Sharon,963333.33
12/19,Sharon,217500.0
01/20,Sharon,260000.0
02/20,Sharon,586537.75
03/20,Sharon,542500.0
04/20,Sharon,409666.67
05/20,Sharon,685833.33
06/20,Sharon,564272.73
07/20,Sharon,705888.89
08/20,Sharon,390623.44
09/20,Sharon,508660.43
10/20,Sharon,649062.5
11/20,Sharon,747916.67
12/20,Sharon,754222.22
01/21,Sharon,875714.29
02/21,Sharon,592326.5
03/21,Sharon,580000.0
04/21,Sharon,324636.36
05/21,Sharon,476380.0
06/21,Sharon,597555.56
07/21,Sharon,571011.1
08/21,Sharon,451995.43
09/21,Sharon,1166316.67
10/21,Sharon,574416.67
11/21,Sharon,601277.78
12/21,Sharon,501750.0
01/22,Sharon,600000.0
02/22,Sharon,2822000.0
03/22,Sharon,882750.0
04/22,Sharon,731757.14
05/22,Sharon,804555.56
06/22,Sharon,491750.0
07/22,Sharon,1300000.0
08/22,Sharon,700250.0
09/22,Sharon,583428.57
10/22,Sharon,499361.49
11/22,Sharon,499361.49
12/22,Sharon,499361.49
10/06,Shelton,596500.0
11/06,Shelton,596500.0
12/06,Shelton,596500.0
01/07,Shelton,596500.0
02/07,Shelton,596500.0
03/07,Shelton,596500.0
04/07,Shelton,596500.0
05/07,Shelton,596500.0
06/07,Shelton,596500.0
07/07,Shelton,596500.0
08/07,Shelton,596500.0
09/07,Shelton,596500.0
10/07,Shelton,346227.42
11/07,Shelton,406191.58
12/07,Shelton,362908.62
01/08,Shelton,380673.62
02/08,Shelton,353556.82
03/08,Shelton,430186.96
04/08,Shelton,317265.62
05/08,Shelton,394893.1
06/08,Shelton,347775.0
07/08,Shelton,293200.0
08/08,Shelton,346252.95
09/08,Shelton,379220.69
10/08,Shelton,323715.69
11/08,Shelton,369761.9
12/08,Shelton,330405.26
01/09,Shelton,309525.0
02/09,Shelton,251437.5
03/09,Shelton,340947.37
04/09,Shelton,333272.0
05/09,Shelton,304419.05
06/09,Shelton,351162.19
07/09,Shelton,353130.52
08/09,Shelton,286339.32
09/09,Shelton,320278.52
10/09,Shelton,313462.58
11/09,Shelton,325902.61
12/09,Shelton,290470.91
01/10,Shelton,342847.86
02/10,Shelton,360066.67
03/10,Shelton,311995.0
04/10,Shelton,339975.0
05/10,Shelton,294269.6
06/10,Shelton,341584.49
07/10,Shelton,350098.68
08/10,Shelton,327074.79
09/10,Shelton,275248.7
10/10,Shelton,316678.45
11/10,Shelton,291747.92
12/10,Shelton,255372.86
01/11,Shelton,301706.25
02/11,Shelton,325450.0
03/11,Shelton,277110.71
04/11,Shelton,279705.74
05/11,Shelton,342433.33
06/11,Shelton,324123.24
07/11,Shelton,328394.43
08/11,Shelton,292959.87
09/11,Shelton,305888.89
10/11,Shelton,366416.34
11/11,Shelton,366416.34
12/11,Shelton,366416.34
01/12,Shelton,366416.34
02/12,Shelton,366416.34
03/12,Shelton,365000.0
04/12,Shelton,366391.5
05/12,Shelton,366391.5
06/12,Shelton,366391.5
07/12,Shelton,366391.5
08/12,Shelton,366391.5
09/12,Shelton,366391.5
10/12,Shelton,340535.0
11/12,Shelton,307122.41
12/12,Shelton,260662.6
01/13,Shelton,294221.33
02/13,Shelton,297546.25
03/13,Shelton,298922.17
04/13,Shelton,335724.27
05/13,Shelton,290339.66
06/13,Shelton,348272.68
07/13,Shelton,344777.76
08/13,Shelton,363501.15
09/13,Shelton,315679.6
10/13,Shelton,343856.58
11/13,Shelton,335460.07
12/13,Shelton,265172.73
01/14,Shelton,275944.44
02/14,Shelton,282910.0
03/14,Shelton,237977.29
04/14,Shelton,310855.56
05/14,Shelton,333068.75
06/14,Shelton,324476.57
07/14,Shelton,284756.0
08/14,Shelton,259919.35
09/14,Shelton,333613.64
10/14,Shelton,334803.57
11/14,Shelton,352748.18
12/14,Shelton,349360.66
01/15,Shelton,253650.0
02/15,Shelton,260661.42
03/15,Shelton,251886.36
04/15,Shelton,307541.07
05/15,Shelton,259452.28
06/15,Shelton,313528.15
07/15,Shelton,298367.28
08/15,Shelton,298696.59
09/15,Shelton,303979.76
10/15,Shelton,295115.38
11/15,Shelton,283749.39
12/15,Shelton,302348.41
01/16,Shelton,314134.38
02/16,Shelton,303935.71
03/16,Shelton,259758.03
04/16,Shelton,293074.3
05/16,Shelton,325925.67
06/16,Shelton,295875.98
07/16,Shelton,320304.0
08/16,Shelton,300714.98
09/16,Shelton,317008.06
10/16,Shelton,317906.36
11/16,Shelton,293340.54
12/16,Shelton,274587.47
01/17,Shelton,292408.7
02/17,Shelton,303267.19
03/17,Shelton,327950.45
04/17,Shelton,318015.79
05/17,Shelton,331496.51
06/17,Shelton,327399.27
07/17,Shelton,302152.67
08/17,Shelton,301729.43
09/17,Shelton,290780.0
10/17,Shelton,306528.57
11/17,Shelton,319371.75
12/17,Shelton,303749.32
01/18,Shelton,336679.86
02/18,Shelton,313815.08
03/18,Shelton,316577.89
04/18,Shelton,323227.6
05/18,Shelton,335845.71
06/18,Shelton,349521.77
07/18,Shelton,340178.3
08/18,Shelton,327785.4
09/18,Shelton,284695.24
10/18,Shelton,330666.0
11/18,Shelton,351469.03
12/18,Shelton,291531.64
01/19,Shelton,326686.84
02/19,Shelton,338136.48
03/19,Shelton,244296.25
04/19,Shelton,322651.55
05/19,Shelton,387747.0
06/19,Shelton,333122.93
07/19,Shelton,308170.83
08/19,Shelton,348449.19
09/19,Shelton,315994.86
10/19,Shelton,326390.0
11/19,Shelton,360018.71
12/19,Shelton,329143.11
01/20,Shelton,292044.09
02/20,Shelton,306644.62
03/20,Shelton,364927.58
04/20,Shelton,339489.51
05/20,Shelton,332758.12
06/20,Shelton,339303.14
07/20,Shelton,359679.41
08/20,Shelton,394832.7
09/20,Shelton,416992.93
10/20,Shelton,388185.52
11/20,Shelton,391469.57
12/20,Shelton,363621.85
01/21,Shelton,339387.04
02/21,Shelton,379555.86
03/21,Shelton,350623.14
04/21,Shelton,395774.94
05/21,Shelton,425874.29
06/21,Shelton,390338.92
07/21,Shelton,378935.87
08/21,Shelton,396467.02
09/21,Shelton,369848.36
10/21,Shelton,337190.85
11/21,Shelton,337190.85
12/21,Shelton,337190.85
01/22,Shelton,337190.85
02/22,Shelton,337190.85
03/22,Shelton,337190.85
04/22,Shelton,337190.85
05/22,Shelton,337190.85
06/22,Shelton,337190.85
07/22,Shelton,337190.85
08/22,Shelton,337190.85
09/22,Shelton,337190.85
10/22,Shelton,337190.85
11/22,Shelton,337190.85
12/22,Shelton,337190.85
10/06,Sherman,519000.0
11/06,Sherman,387751.25
12/06,Sherman,429750.0
01/07,Sherman,499250.0
02/07,Sherman,1218750.0
03/07,Sherman,335400.0
04/07,Sherman,637500.0
05/07,Sherman,598540.58
06/07,Sherman,701766.67
07/07,Sherman,501666.67
08/07,Sherman,763781.25
09/07,Sherman,562625.0
10/07,Sherman,659666.67
11/07,Sherman,338750.0
12/07,Sherman,554000.0
01/08,Sherman,480000.0
02/08,Sherman,600000.0
03/08,Sherman,181250.0
04/08,Sherman,361000.0
05/08,Sherman,628250.0
06/08,Sherman,833360.0
07/08,Sherman,517000.0
08/08,Sherman,585000.0
09/08,Sherman,510725.0
10/08,Sherman,530713.37
11/08,Sherman,530713.37
12/08,Sherman,530713.37
01/09,Sherman,530713.37
02/09,Sherman,530713.37
03/09,Sherman,530713.37
04/09,Sherman,530713.37
05/09,Sherman,530713.37
06/09,Sherman,530713.37
07/09,Sherman,530713.37
08/09,Sherman,530713.37
09/09,Sherman,530713.37
10/09,Sherman,902000.0
11/09,Sherman,458000.0
12/09,Sherman,504375.0
01/10,Sherman,332400.0
02/10,Sherman,692700.0
03/10,Sherman,564338.89
04/10,Sherman,658725.0
05/10,Sherman,791583.33
06/10,Sherman,530600.0
07/10,Sherman,320166.67
08/10,Sherman,253466.67
09/10,Sherman,515000.0
10/10,Sherman,636750.0
11/10,Sherman,395000.0
12/10,Sherman,408800.0
01/11,Sherman,530746.76
02/11,Sherman,530746.76
03/11,Sherman,220919.8
04/11,Sherman,370250.0
05/11,Sherman,319000.0
06/11,Sherman,398333.33
07/11,Sherman,450000.0
08/11,Sherman,663000.0
09/11,Sherman,247125.0
10/11,Sherman,975833.33
11/11,Sherman,643571.43
12/11,Sherman,291166.5
01/12,Sherman,155000.0
02/12,Sherman,735000.0
03/12,Sherman,531250.0
04/12,Sherman,292500.0
05/12,Sherman,553750.0
06/12,Sherman,476750.0
07/12,Sherman,505500.0
08/12,Sherman,247925.0
09/12,Sherman,419875.0
10/12,Sherman,288000.0
11/12,Sherman,391142.86
12/12,Sherman,517500.0
01/13,Sherman,346000.0
02/13,Sherman,497500.0
03/13,Sherman,192333.33
04/13,Sherman,528500.0
05/13,Sherman,477450.0
06/13,Sherman,394000.0
07/13,Sherman,340500.0
08/13,Sherman,307857.14
09/13,Sherman,352500.0
10/13,Sherman,504580.48
11/13,Sherman,504580.48
12/13,Sherman,504580.48
01/14,Sherman,504580.48
02/14,Sherman,504580.48
03/14,Sherman,504580.48
04/14,Sherman,504580.48
05/14,Sherman,504580.48
06/14,Sherman,504580.48
07/14,Sherman,504580.48
08/14,Sherman,504580.48
09/14,Sherman,504580.48
10/14,Sherman,430750.0
11/14,Sherman,898750.0
12/14,Sherman,439666.67
01/15,Sherman,579009.5
02/15,Sherman,656562.5
03/15,Sherman,325000.0
04/15,Sherman,257600.0
05/15,Sherman,470000.0
06/15,Sherman,640800.0
07/15,Sherman,602146.15
08/15,Sherman,579455.8
09/15,Sherman,368291.67
10/15,Sherman,710312.5
11/15,Sherman,390000.0
12/15,Sherman,184666.67
01/16,Sherman,387375.0
02/16,Sherman,378200.0
03/16,Sherman,351466.67
04/16,Sherman,654000.0
05/16,Sherman,340600.0
06/16,Sherman,649928.57
07/16,Sherman,285000.0
08/16,Sherman,339778.43
09/16,Sherman,663166.67
10/16,Sherman,337500.0
11/16,Sherman,286800.0
12/16,Sherman,425650.0
01/17,Sherman,330684.25
02/17,Sherman,608333.33
03/17,Sherman,509375.0
04/17,Sherman,850666.67
05/17,Sherman,491563.75
06/17,Sherman,571600.0
07/17,Sherman,804375.0
08/17,Sherman,281583.33
09/17,Sherman,693000.0
10/17,Sherman,612714.29
11/17,Sherman,651082.0
12/17,Sherman,387428.43
01/18,Sherman,690750.0
02/18,Sherman,301878.57
03/18,Sherman,644028.57
04/18,Sherman,362585.71
05/18,Sherman,336285.71
06/18,Sherman,463871.4
07/18,Sherman,401875.0
08/18,Sherman,634270.0
09/18,Sherman,523062.5
10/18,Sherman,502086.92
11/18,Sherman,502086.92
12/18,Sherman,502086.92
01/19,Sherman,502086.92
02/19,Sherman,502086.92
03/19,Sherman,502086.92
04/19,Sherman,502086.92
05/19,Sherman,502086.92
06/19,Sherman,502086.92
07/19,Sherman,502086.92
08/19,Sherman,502086.92
09/19,Sherman,502086.92
10/19,Sherman,553730.0
11/19,Sherman,531666.67
12/19,Sherman,708500.0
01/20,Sherman,368014.0
02/20,Sherman,461166.67
03/20,Sherman,492250.0
04/20,Sherman,402080.0
05/20,Sherman,436428.57
06/20,Sherman,386500.0
07/20,Sherman,575423.7
08/20,Sherman,556192.31
09/20,Sherman,661572.73
10/20,Sherman,626041.67
11/20,Sherman,652833.33
12/20,Sherman,871877.78
01/21,Sherman,587916.67
02/21,Sherman,535000.0
03/21,Sherman,474714.29
04/21,Sherman,978166.67
05/21,Sherman,777218.75
06/21,Sherman,745590.91
07/21,Sherman,736666.67
08/21,Sherman,1036000.0
09/21,Sherman,509500.0
10/21,Sherman,535625.0
11/21,Sherman,689750.0
12/21,Sherman,509137.5
01/22,Sherman,767000.0
02/22,Sherman,968500.0
03/22,Sherman,448784.6
04/22,Sherman,722166.67
05/22,Sherman,767309.09
06/22,Sherman,728375.0
07/22,Sherman,529142.86
08/22,Sherman,718071.43
09/22,Sherman,475192.31
10/22,Sherman,523172.12
11/22,Sherman,523172.12
12/22,Sherman,523172.12
10/06,Simsbury,383785.21
11/06,Simsbury,310833.83
12/06,Simsbury,395742.31
01/07,Simsbury,319213.36
02/07,Simsbury,388776.19
03/07,Simsbury,410002.17
04/07,Simsbury,371186.61
05/07,Simsbury,362881.25
06/07,Simsbury,382190.89
07/07,Simsbury,374143.24
08/07,Simsbury,402234.78
09/07,Simsbury,371504.34
10/07,Simsbury,395000.0
11/07,Simsbury,382046.45
12/07,Simsbury,382046.45
01/08,Simsbury,382046.45
02/08,Simsbury,382046.45
03/08,Simsbury,382046.45
04/08,Simsbury,382046.45
05/08,Simsbury,382046.45
06/08,Simsbury,382046.45
07/08,Simsbury,382046.45
08/08,Simsbury,382046.45
09/08,Simsbury,382046.45
10/08,Simsbury,408789.47
11/08,Simsbury,465021.05
12/08,Simsbury,330550.0
01/09,Simsbury,351000.0
02/09,Simsbury,355500.0
03/09,Simsbury,224923.08
04/09,Simsbury,356233.33
05/09,Simsbury,322118.75
06/09,Simsbury,371240.0
07/09,Simsbury,423908.33
08/09,Simsbury,331384.39
09/09,Simsbury,317722.22
10/09,Simsbury,366423.81
11/09,Simsbury,347147.39
12/09,Simsbury,336999.08
01/10,Simsbury,383116.67
02/10,Simsbury,372073.25
03/10,Simsbury,333181.82
04/10,Simsbury,436915.91
05/10,Simsbury,366690.0
06/10,Simsbury,327132.03
07/10,Simsbury,350194.44
08/10,Simsbury,379267.44
09/10,Simsbury,328210.53
10/10,Simsbury,288312.5
11/10,Simsbury,364083.33
12/10,Simsbury,343350.0
01/11,Simsbury,326136.36
02/11,Simsbury,413000.0
03/11,Simsbury,304488.89
04/11,Simsbury,389090.91
05/11,Simsbury,341686.14
06/11,Simsbury,398803.85
07/11,Simsbury,363231.82
08/11,Simsbury,349117.31
09/11,Simsbury,332942.86
10/11,Simsbury,337318.18
11/11,Simsbury,285627.33
12/11,Simsbury,317654.55
01/12,Simsbury,286625.0
02/12,Simsbury,311019.23
03/12,Simsbury,345769.23
04/12,Simsbury,264223.08
05/12,Simsbury,317492.5
06/12,Simsbury,419241.67
07/12,Simsbury,362678.82
08/12,Simsbury,356097.06
09/12,Simsbury,272421.88
10/12,Simsbury,367961.07
11/12,Simsbury,367961.07
12/12,Simsbury,367961.07
01/13,Simsbury,367961.07
02/13,Simsbury,367961.07
03/13,Simsbury,367961.07
04/13,Simsbury,367961.07
05/13,Simsbury,367961.07
06/13,Simsbury,367961.07
07/13,Simsbury,367961.07
08/13,Simsbury,367961.07
09/13,Simsbury,367961.07
10/13,Simsbury,317219.48
11/13,Simsbury,294806.38
12/13,Simsbury,318536.36
01/14,Simsbury,405992.86
02/14,Simsbury,351634.3
03/14,Simsbury,367115.38
04/14,Simsbury,277166.84
05/14,Simsbury,344252.38
06/14,Simsbury,430889.02
07/14,Simsbury,386054.17
08/14,Simsbury,378925.0
09/14,Simsbury,328065.05
10/14,Simsbury,318969.86
11/14,Simsbury,320686.36
12/14,Simsbury,279811.88
01/15,Simsbury,349934.33
02/15,Simsbury,264574.44
03/15,Simsbury,325230.0
04/15,Simsbury,311714.11
05/15,Simsbury,325818.18
06/15,Simsbury,344312.9
07/15,Simsbury,386617.5
08/15,Simsbury,372852.5
